Age,Income,Days,Holiday,Channel,Loyalty,Promo,Purchase
41,80105.0,10,0,In-Store,6.195264252714296,1,1
23,47643.0,7,1,Online,6.156729772268784,1,1
50,68461.0,7,0,In-Store,6.99839855796449,1,1
57,48018.0,15,0,Online,4.842208036154608,1,1
37,103042.0,31,0,Online,5.711054828260631,1,1
53,79083.0,11,0,Mobile,6.65940484457874,1,1
39,57019.0,8,0,In-Store,5.120902790210917,1,1
32,85157.0,16,0,Mobile,5.870033582562753,1,1
39,49397.0,6,0,Mobile,5.826758244058662,1,0
43,65417.0,17,1,Online,5.030719699166545,1,1
32,60236.0,3,0,In-Store,6.672316696809078,1,0
58,69704.0,23,1,Mobile,6.258747777148951,1,1
30,67834.0,30,1,Mobile,7.475843668788268,1,1
40,41657.0,4,0,In-Store,6.463249022034521,1,0
36,81601.0,30,0,Online,5.159005574907792,1,1
59,44577.0,34,0,Online,6.870575451587156,1,0
30,73362.0,35,0,Mobile,7.235542677701325,1,1
53,80653.0,7,0,Online,6.850326075254866,1,1
47,92156.0,22,0,In-Store,5.900034552597186,1,1
33,88294.0,9,0,In-Store,5.915565294313224,1,1
41,35089.0,41,0,In-Store,7.337211381679197,1,0
43,89368.0,15,0,Online,7.603013089418698,1,0
51,68918.0,19,0,Online,4.987408832444614,1,0
39,39980.0,16,1,Online,7.20827672032607,1,0
51,35387.0,24,0,Online,6.4390350221188,1,0
45,20000.0,4,0,Mobile,4.392324376952512,1,0
50,20000.0,12,0,Online,6.771534070559698,1,0
36,37457.0,23,0,Mobile,5.910347949893099,1,0
43,20000.0,30,0,In-Store,5.384375630365438,1,0
46,59034.0,4,0,In-Store,4.912947551348133,1,1
46,45564.0,8,0,Online,6.638739139182996,1,0
45,74790.0,14,0,Online,6.155342635479188,1,0
66,89657.0,12,0,In-Store,5.552127068912313,1,1
51,54591.0,17,0,Mobile,5.476239314551893,1,0
52,26515.0,16,1,Online,5.644958184974091,1,0
47,43953.0,14,0,Mobile,7.371954416945597,1,0
50,54252.0,21,0,Online,4.546681234400846,1,0
47,97769.0,34,0,Online,7.177692412194538,1,1
63,22964.0,27,0,Online,6.355788002512393,1,1
44,77633.0,21,0,In-Store,4.967568943138626,1,1
53,88771.0,20,1,Mobile,6.326031078893624,1,1
66,83251.0,4,0,Online,5.258790318245119,1,1
52,34309.0,7,0,Mobile,4.184317660825144,1,1
42,55274.0,16,0,Online,5.9011950047396216,1,1
38,41437.0,48,0,Online,5.16645680116715,1,0
40,35375.0,37,0,In-Store,4.417145797555955,1,0
49,75221.0,19,0,In-Store,6.237949211930502,1,1
63,59189.0,18,1,Online,4.354810456388794,1,1
51,55575.0,2,0,Online,5.972850141927741,1,1
41,32385.0,0,0,In-Store,4.930037911500908,1,0
42,38149.0,21,0,Online,5.545288709825186,1,1
44,42091.0,13,0,Mobile,3.5526831119729043,1,1
32,53192.0,7,0,Online,5.3189570462393885,1,0
40,102177.0,29,0,Online,5.985034002751024,1,1
40,29626.0,5,0,Online,6.283384422237327,1,0
73,91440.0,20,0,Online,5.155808196993266,1,1
54,70630.0,19,0,Online,5.391092884473301,1,0
34,43291.0,30,0,Mobile,6.824674945566484,1,1
29,79053.0,6,0,Online,7.027846700428931,1,1
32,20000.0,24,1,In-Store,5.586576087079355,1,0
59,25538.0,8,0,Mobile,4.282010016805503,1,0
32,35784.0,1,0,In-Store,5.3031760240123305,1,0
61,60837.0,15,0,Online,5.695722096756535,1,0
47,66446.0,13,1,Online,5.18820934383091,1,1
43,56126.0,5,1,In-Store,5.225660377151306,1,0
34,64833.0,27,0,In-Store,4.785232550204965,1,0
58,40090.0,15,0,In-Store,5.020603665338523,1,1
50,118966.0,12,0,Online,5.986451790041239,1,1
54,56009.0,21,0,In-Store,6.852794803333737,1,0
42,20000.0,20,0,Online,4.657058194161565,1,0
52,74906.0,36,0,Mobile,6.885964309441157,1,0
60,46873.0,23,0,In-Store,4.850397901464077,1,1
51,41416.0,26,0,Mobile,5.3387523024361725,1,0
34,65237.0,8,0,In-Store,5.794134371056743,1,1
50,73821.0,36,0,In-Store,7.209414920348173,1,1
53,59508.0,18,1,In-Store,5.5985767294924385,1,1
62,72965.0,54,0,Online,3.9519929379989804,1,1
51,48095.0,2,0,In-Store,4.737898882116144,1,1
56,88251.0,2,0,Mobile,6.006333964427404,1,1
51,69652.0,26,1,Mobile,5.7070561259771315,1,0
31,35189.0,10,0,Mobile,4.352896421468895,1,0
53,74064.0,20,0,In-Store,3.8589880852998215,1,0
46,59488.0,15,0,In-Store,6.612956798361679,1,0
65,41886.0,10,0,Online,5.516817853151731,1,0
31,32720.0,7,0,In-Store,6.265582112878395,1,0
34,24487.0,23,0,Mobile,5.675828389432994,1,0
52,89169.0,10,0,In-Store,7.919745257936702,1,1
60,68630.0,39,0,In-Store,5.525405126657353,1,0
44,56426.0,8,0,Online,6.791523766837425,1,1
44,95299.0,14,0,In-Store,5.343056839978232,1,1
47,109179.0,20,0,In-Store,6.347823220336538,1,1
40,78894.0,3,0,Mobile,6.100746404619212,1,1
55,69578.0,6,0,Online,5.948573621138273,1,1
40,66488.0,2,0,Online,5.092556708888209,1,0
52,82460.0,8,0,Online,8.029595166484995,1,1
32,61651.0,30,1,In-Store,5.9635956003421144,1,0
62,20000.0,12,0,Online,5.943121354334233,1,0
24,51894.0,12,0,Online,5.4638948784132975,1,0
34,51426.0,13,0,Online,7.311976390926317,1,0
68,46954.0,14,1,Mobile,6.168843921918445,1,0
46,71494.0,26,0,In-Store,5.772698025110266,1,1
38,20000.0,12,0,In-Store,4.156500117271289,1,0
32,20000.0,2,0,Mobile,7.178815338435484,1,1
41,63283.0,8,1,Online,4.578150543948632,1,1
48,62496.0,19,0,Mobile,5.4847977959418115,1,1
50,61568.0,9,0,Mobile,3.8373359987751288,1,0
48,50916.0,19,0,Online,5.832283289059128,1,0
27,66587.0,18,0,In-Store,6.039548167048679,1,0
46,52039.0,27,0,Online,8.060842658073264,1,0
48,74770.0,9,0,In-Store,6.479663983530534,1,0
48,20000.0,24,1,In-Store,4.5893160260705805,1,0
45,59705.0,11,0,In-Store,5.84332354418582,1,0
33,63036.0,37,1,In-Store,3.337482950941888,1,1
36,26882.0,5,0,Online,4.560170775628246,1,0
57,20000.0,3,0,In-Store,4.55966300466174,1,0
37,58542.0,5,0,Online,6.032056769292749,1,1
38,35231.0,2,0,Mobile,5.4837002180206165,1,1
42,42462.0,30,1,Online,5.135145018097707,1,0
33,71649.0,16,0,In-Store,5.386558206191616,1,1
51,66997.0,15,0,In-Store,5.856410543473374,1,1
32,77965.0,7,0,Online,5.6940233634627715,1,1
56,106587.0,6,0,Online,7.972370141373804,1,1
32,69789.0,5,1,Mobile,6.679136136819279,1,1
42,91086.0,5,0,Online,6.6207679092833835,1,1
48,47637.0,37,0,Mobile,5.1579121471632465,1,0
53,23967.0,6,0,Online,4.615886847633608,1,0
43,28469.0,9,0,Online,4.877832686113538,1,0
38,24902.0,9,0,Online,5.662545944108483,1,0
59,74681.0,27,0,Online,5.284717204912376,1,1
47,107285.0,40,1,Mobile,6.321563142324892,1,1
43,46484.0,16,0,In-Store,4.477629909383222,1,0
27,20000.0,8,0,Online,4.366521498910707,1,0
47,58869.0,11,1,Mobile,5.960261156956605,1,1
45,54189.0,22,0,Online,4.838913749925964,1,0
31,36888.0,1,0,Online,5.013054272081865,1,0
37,76636.0,21,0,In-Store,4.793082512590721,1,1
46,46917.0,8,0,Online,6.372855822264439,1,1
50,64472.0,18,0,Mobile,6.919751285773077,1,1
35,68865.0,28,0,In-Store,5.515971447027906,1,1
35,60662.0,9,1,Mobile,5.466065054468331,1,1
46,52475.0,20,0,Mobile,6.412848483863666,1,0
37,59562.0,8,0,Online,5.654054978783185,1,0
43,42953.0,36,0,In-Store,4.4080553519425045,1,1
63,63277.0,52,0,Mobile,5.952134581518562,1,1
45,69105.0,12,1,Online,6.374807612717117,1,1
55,33479.0,10,0,Online,3.379036590652703,1,1
33,41307.0,13,0,In-Store,4.190566797323462,1,0
37,54535.0,14,0,In-Store,5.959662320278588,1,0
37,47173.0,5,0,Mobile,8.160252823341258,1,0
34,39184.0,9,0,Online,5.9607627178916,1,0
27,60461.0,13,0,Online,6.99212806220263,1,1
47,70550.0,12,0,In-Store,5.9113939539579645,1,1
49,20000.0,32,0,Online,6.210342553667093,1,0
36,64758.0,13,0,Online,5.381842179941561,1,0
38,80370.0,25,0,Online,4.018766758486194,1,1
46,33961.0,34,1,Mobile,4.950557843270794,1,1
45,84975.0,22,0,Online,5.031354363053206,1,1
55,71988.0,18,0,Online,6.176768842764972,1,1
56,38315.0,39,0,Online,4.648996515575671,1,0
38,36419.0,4,0,Online,3.4810252798843324,1,1
44,60374.0,15,0,In-Store,4.045709845651195,1,0
35,49761.0,26,0,Online,6.365227620337899,1,1
60,45516.0,21,1,Mobile,6.276453034135018,1,0
48,101344.0,17,0,Mobile,6.0706738233796385,1,0
55,80311.0,0,0,Online,6.987677511210562,1,1
41,47274.0,39,1,In-Store,4.890086350085486,1,1
55,66346.0,29,0,Online,4.230378433390472,1,0
52,61947.0,20,1,In-Store,5.8992504349820605,1,1
58,74447.0,34,0,In-Store,6.269480037381999,1,1
32,56197.0,6,0,Online,4.5005306091534445,1,1
46,89022.0,23,0,Online,6.568622559688006,1,1
56,92827.0,33,1,In-Store,5.707501300001667,1,1
36,58828.0,21,1,Online,3.8492384343568595,1,1
50,69598.0,12,0,Online,6.208309210221386,1,0
51,75425.0,5,0,Online,6.129779440110693,1,0
52,59250.0,24,0,Online,5.932791998024955,1,1
48,54897.0,5,0,In-Store,5.229288385094069,1,0
51,70649.0,8,0,Online,5.116835923665472,1,1
49,63981.0,20,0,In-Store,6.426022697954922,1,1
57,90676.0,23,0,In-Store,3.2603850949445508,1,1
38,67217.0,40,0,In-Store,5.830631642025043,1,1
48,96699.0,11,0,Online,8.115543118804656,1,0
57,36429.0,5,0,In-Store,4.486015624126489,1,0
37,50536.0,15,0,Online,6.577075720452888,1,0
38,48460.0,28,0,Online,6.927628338959024,1,0
50,55071.0,7,0,In-Store,5.3205385614313565,1,1
59,53131.0,14,0,Online,7.7553669743894496,1,1
44,26223.0,1,0,Online,6.62486758839543,1,0
46,84581.0,15,0,Online,4.978152859506805,1,1
49,59744.0,62,0,Online,7.174984007953929,1,1
40,56206.0,16,0,Online,5.494858869937154,1,0
67,58259.0,26,1,Online,6.017235240825538,1,1
36,59716.0,16,0,In-Store,3.9664092193948415,1,0
46,52418.0,15,0,Online,4.302634549336393,1,0
46,28051.0,37,0,In-Store,4.873680186171708,1,0
23,66891.0,17,0,In-Store,5.92774157061701,1,0
37,62410.0,3,0,Online,7.490067547785381,1,1
31,65264.0,59,0,Online,3.9613866533118056,1,0
52,39298.0,14,0,Online,6.59090287960438,1,1
28,66851.0,6,1,Online,6.571589721094753,1,0
54,20000.0,9,0,Mobile,5.938967130817113,1,0
33,103708.0,24,0,In-Store,5.6546310137111115,1,0
55,76539.0,21,0,Online,6.813250957558277,1,1
31,45570.0,15,1,Mobile,6.160467692715914,1,0
49,106773.0,6,0,Mobile,7.763866101797098,1,1
54,54989.0,5,0,In-Store,6.584730914476886,1,1
51,26969.0,21,0,Online,3.139607569366284,1,0
33,25562.0,35,1,Mobile,4.794551811140276,1,0
56,35927.0,10,0,Online,5.789911005740529,1,1
50,76946.0,7,1,Online,4.881784433541186,1,1
21,64959.0,13,0,Mobile,4.14522801601632,1,1
46,88665.0,30,0,Mobile,6.281445943786474,1,1
73,86685.0,27,0,In-Store,3.919900424504052,1,1
56,91625.0,9,0,Online,4.041604137228634,1,1
40,47397.0,14,0,In-Store,4.755713772466988,1,1
50,56985.0,3,0,In-Store,3.4574112975624938,1,1
41,39827.0,13,0,Online,6.620682175454623,1,0
55,74391.0,29,0,Online,5.365041134763173,1,1
37,32743.0,63,0,In-Store,5.68667115983567,1,0
57,70907.0,5,0,Mobile,4.900618845569345,1,1
54,40205.0,31,0,Online,3.957698852625456,1,0
51,67912.0,23,0,Online,6.438969663540909,1,1
66,22144.0,0,0,Online,4.124543668726703,1,0
55,52615.0,3,0,Mobile,4.806691579940786,1,1
55,35785.0,13,1,In-Store,3.8281614732203786,1,1
56,40418.0,8,1,Mobile,5.581961780674378,1,1
52,59058.0,25,0,Online,4.03894829172291,1,1
50,24197.0,23,0,In-Store,6.448784098613058,1,0
38,34799.0,30,0,In-Store,6.836567696831291,1,0
38,44845.0,16,0,Online,4.752750801513801,1,1
49,73924.0,30,0,Online,8.030811323663405,1,1
51,46500.0,11,0,Online,5.169044295896092,1,1
45,54704.0,14,0,Mobile,5.752254939038311,1,1
40,42943.0,19,0,Online,5.359520151552138,1,1
44,46149.0,9,0,Mobile,5.449059925461939,1,0
44,71458.0,9,1,In-Store,5.756456536025608,1,1
48,75183.0,13,0,Online,6.802876676983818,1,1
43,73780.0,6,0,Mobile,7.221254949386594,1,0
57,100735.0,29,0,In-Store,5.131423180187169,1,1
44,75877.0,8,1,In-Store,6.412557133388904,1,1
39,72854.0,29,0,Online,6.4223446692546275,1,0
44,38045.0,19,0,Mobile,6.223496616740491,1,0
34,52326.0,21,0,Mobile,5.945337209823287,1,0
65,68439.0,13,0,In-Store,5.86468500675602,1,0
52,75209.0,16,0,Online,5.656525314331738,1,1
45,84262.0,5,0,In-Store,7.496117741591287,1,1
59,50079.0,32,1,Online,4.373524284933551,1,0
43,80686.0,15,0,Online,6.242156762577975,1,1
45,55356.0,5,1,In-Store,6.592248767728556,1,1
38,74041.0,18,0,Online,6.34275578692879,1,1
36,22888.0,6,0,In-Store,4.296067570672833,1,1
47,92865.0,6,0,Online,6.102307195631282,1,1
56,77064.0,17,1,In-Store,5.3811042802465705,1,1
36,50652.0,12,0,Online,5.396967519578141,1,0
43,72807.0,13,1,In-Store,5.949140018493905,1,1
43,75230.0,46,0,Mobile,6.070503408177571,1,1
53,92296.0,43,1,In-Store,6.501100200795765,1,1
41,53556.0,3,0,Mobile,4.893676516930168,1,1
53,41816.0,8,0,In-Store,6.751335687907555,1,1
52,70664.0,9,0,In-Store,6.544578016460643,1,1
38,52836.0,26,0,Mobile,5.838331196015584,1,1
42,92369.0,32,1,Online,5.440283631105573,1,1
46,54033.0,41,0,In-Store,3.637805216579669,1,0
41,65776.0,12,1,In-Store,4.5370520799094445,1,1
36,48826.0,37,0,Online,5.227853944548745,1,0
60,64139.0,66,0,Online,4.505003754473595,1,1
27,61251.0,35,0,Mobile,4.9997840357038275,1,0
47,35830.0,8,0,Online,5.02140458463413,1,1
59,63567.0,13,0,Online,8.37948258405233,1,0
37,30633.0,31,0,Online,6.909147658867273,1,0
45,78964.0,26,0,Mobile,6.846518889576822,1,1
54,86800.0,32,0,Online,8.137886858533317,1,1
18,46281.0,32,0,Online,5.535464020043812,1,0
44,77330.0,15,0,Online,6.551722105644769,1,1
29,57911.0,44,1,In-Store,6.066892967952387,1,0
55,71878.0,12,0,Online,5.548639665177357,1,1
37,65233.0,20,1,Online,6.40626210587935,1,0
63,50872.0,4,0,Online,6.156984355644388,1,0
35,35141.0,0,0,In-Store,4.81735874004108,1,1
49,88144.0,7,0,Mobile,5.7428579415598895,1,1
36,87873.0,14,0,In-Store,6.742062984905913,1,1
43,59203.0,31,0,Mobile,7.680255755869238,1,1
45,49183.0,4,0,In-Store,5.758435885562491,1,0
45,66681.0,3,0,In-Store,6.177795574044386,1,0
62,54370.0,31,0,Online,4.84571037355736,1,0
59,35048.0,11,0,In-Store,3.9867149527413392,1,1
38,73466.0,19,0,Online,4.39634413139728,1,1
45,60420.0,15,1,In-Store,6.537479915069974,1,1
33,53759.0,56,0,Online,7.014331402413602,1,1
31,47732.0,13,0,Online,5.707023002358164,1,0
38,61842.0,11,0,Mobile,4.580635134771437,1,1
62,59861.0,4,1,In-Store,3.797700975440623,1,1
28,70605.0,24,0,Online,6.193338443347195,1,0
51,67180.0,16,0,Online,5.227264078692897,1,1
50,75291.0,22,0,In-Store,4.483448535159272,1,1
38,20068.0,10,0,Online,4.164662568758417,1,0
51,63397.0,22,0,In-Store,6.197794731519035,1,1
51,76816.0,4,0,In-Store,6.73909263143784,1,1
45,70200.0,38,0,Online,5.897447024774188,1,1
43,86170.0,10,0,Mobile,5.174676384803678,1,1
43,45347.0,38,0,In-Store,6.0976566460443005,1,0
37,68273.0,7,0,Online,6.566145578883846,1,1
47,41631.0,14,0,In-Store,2.923414013984735,1,0
40,100194.0,38,0,Online,5.558337793400593,1,1
47,50695.0,3,0,In-Store,3.6545713882257624,1,0
39,53979.0,23,0,In-Store,5.776698612985929,1,0
38,73086.0,30,0,Mobile,5.790730577500675,1,1
40,44923.0,10,0,Online,6.362866903550672,1,0
58,33633.0,5,0,Mobile,6.071932603756049,1,0
31,91946.0,18,0,Online,6.862069494875266,1,0
63,84267.0,17,0,Mobile,6.072219813146067,1,1
53,69628.0,22,0,Online,5.963778044977662,1,1
29,52315.0,21,0,Online,6.036118814624592,1,1
39,77472.0,13,0,Online,5.5139205165832275,1,0
29,29227.0,20,0,Online,4.283568679163586,1,0
51,29766.0,30,0,Mobile,5.486456472287224,1,1
58,36238.0,10,0,Mobile,5.6216535779860966,1,0
47,52890.0,10,0,Online,5.714653615932566,1,0
57,68077.0,22,0,Online,5.511886102752524,1,1
47,47990.0,25,0,Online,5.8359542151920945,1,1
55,51475.0,59,0,In-Store,6.6566832687837305,1,1
48,51250.0,5,0,Mobile,4.625093067458749,1,0
45,72769.0,38,1,Online,7.6669051887016195,1,1
53,57140.0,32,0,In-Store,5.8012779553193985,1,1
43,52523.0,34,0,In-Store,5.2057377515894645,1,1
60,30072.0,10,0,Online,5.074978848380317,1,1
42,50113.0,57,1,Online,6.543678726644554,1,0
51,53081.0,19,1,Online,5.5165144881179975,1,1
38,23267.0,14,0,In-Store,5.326971568259725,1,0
29,53606.0,8,0,Online,6.144782248848079,1,0
49,56579.0,16,0,Mobile,5.674637412511615,1,1
27,42985.0,17,1,Online,5.37497701302775,1,0
66,63163.0,14,0,Mobile,4.479809791791351,1,1
41,82777.0,29,0,Online,6.684472297279491,1,1
44,103189.0,4,0,Online,4.2856185962374145,1,1
42,55314.0,9,0,In-Store,4.339637019038056,1,1
46,44625.0,26,0,In-Store,6.178773753556527,1,1
48,42765.0,15,0,Online,6.983463137670073,1,0
37,68855.0,33,0,Online,5.955873812530344,1,1
19,22792.0,13,0,Online,5.495848225458648,1,0
34,86568.0,16,0,Online,5.020395849707267,1,1
40,41017.0,14,0,Online,4.759059245983979,1,0
48,76456.0,28,0,In-Store,4.866066383528111,1,1
47,32835.0,14,0,Online,5.232399223518285,1,0
53,81366.0,2,0,Online,4.6617673917594935,1,0
29,69338.0,16,0,In-Store,5.009697629118689,1,1
36,57946.0,10,0,Mobile,5.496583927385804,1,1
41,60901.0,1,0,Online,5.372684472134768,1,0
60,54560.0,27,1,Mobile,6.380395179385068,1,0
72,66210.0,5,0,In-Store,5.304085192303063,1,1
32,25122.0,24,0,In-Store,4.309050933847854,1,0
56,65994.0,5,0,Mobile,5.419047346882776,1,1
46,63257.0,35,0,Online,5.3389065036242105,1,0
51,37447.0,25,1,In-Store,5.081498788273648,1,1
32,57393.0,11,0,Online,5.483943216645337,1,1
59,78832.0,25,0,Online,3.6822224128606007,1,1
23,49069.0,33,1,In-Store,5.021349233159913,1,0
32,77803.0,14,0,In-Store,5.001617278276153,1,1
42,64637.0,10,0,Online,5.140528994194108,1,1
39,69097.0,4,0,Online,5.622178224463975,1,1
45,44372.0,29,0,In-Store,5.639182214008299,1,0
38,85735.0,17,0,Online,5.765109573254299,1,1
41,55710.0,14,1,Online,6.330530963813801,1,0
43,50688.0,30,0,Mobile,6.421125369363191,1,0
43,76977.0,19,0,Online,5.706469540284939,1,0
46,61897.0,39,0,In-Store,5.908926911036325,1,0
54,56394.0,8,1,Online,5.217728621698944,1,1
37,81970.0,37,0,Online,6.611825228014455,1,1
58,63623.0,21,0,Online,6.717460637302409,1,1
45,69685.0,23,0,In-Store,6.780832820344365,1,1
58,58607.0,28,0,Mobile,4.885827656573411,1,0
42,43042.0,15,1,Online,6.3442721544217875,1,0
36,56467.0,15,0,In-Store,5.452672296856241,1,1
46,38144.0,10,0,Online,6.5251089127164486,1,0
71,80132.0,30,0,Mobile,5.543888274244644,1,1
31,44313.0,23,0,Mobile,5.779524710050826,1,0
52,85490.0,5,1,Mobile,6.2023810584182755,1,1
47,56651.0,4,0,Online,3.9079555217287827,1,0
49,51485.0,20,0,Online,7.276758331375121,1,1
33,79864.0,9,1,Mobile,6.922588254468886,1,1
50,95466.0,13,0,Mobile,4.968034810994092,1,1
48,67873.0,41,0,Online,7.001628703129465,1,1
30,70506.0,10,0,Online,4.450686236190966,1,0
46,66348.0,40,0,In-Store,5.511805587107369,1,1
43,52475.0,30,0,In-Store,5.425312949435685,1,0
41,72015.0,9,0,Online,6.220472133998961,1,1
45,52286.0,13,0,In-Store,5.079181536960521,1,1
56,68146.0,35,0,Mobile,6.742281461166531,1,1
50,31269.0,55,1,Online,3.7537416832321666,1,1
35,83015.0,40,1,Online,5.153399051190435,1,1
50,47055.0,37,0,In-Store,5.805198413514815,1,1
45,40430.0,9,0,In-Store,6.8697288884144925,1,1
39,67046.0,19,0,In-Store,5.28282875475685,1,0
33,61832.0,3,0,Mobile,3.83656431308807,1,0
53,52295.0,8,0,Mobile,5.18029954227716,1,0
39,48481.0,5,0,In-Store,5.177236786801748,1,1
54,40876.0,3,0,Mobile,4.215752928885062,1,1
34,72104.0,33,0,Online,7.56372770648334,1,0
65,62841.0,23,0,In-Store,5.706800333312826,1,1
71,76751.0,15,0,In-Store,5.424646603573378,1,1
50,70794.0,5,0,Mobile,7.052680147973357,1,0
58,62275.0,3,0,Online,5.997911360943854,1,1
40,47046.0,4,0,Online,4.342342571210738,1,0
39,92379.0,4,0,Online,6.067917709217569,1,1
57,44983.0,29,0,In-Store,6.645605541565916,1,0
47,66137.0,12,0,Online,5.91520907266891,1,1
31,86402.0,15,1,Online,4.793741334448363,1,1
46,79023.0,3,1,Online,6.045480273926921,1,1
33,70789.0,25,0,Mobile,5.421977541463546,1,1
43,44885.0,84,0,In-Store,5.314628011341689,1,0
55,96616.0,6,1,Online,5.658697390244297,1,1
60,54882.0,21,1,Online,3.799898759996866,1,1
48,36395.0,15,0,Online,5.311314190921966,1,0
58,68111.0,61,0,Online,4.00649272266464,1,1
40,58070.0,21,0,Mobile,5.939969117429207,1,0
62,49049.0,28,1,In-Store,3.66173070018548,1,1
38,35409.0,47,1,Online,4.752614389910904,1,0
37,85790.0,29,0,Online,5.2176487783490195,1,0
40,81631.0,29,0,Mobile,6.2793477567968425,1,1
38,27607.0,2,1,Online,3.767648636382165,1,1
50,79402.0,37,0,Online,4.664913401641938,1,1
58,59831.0,13,0,Online,6.530879719680059,1,1
45,35665.0,18,0,Online,6.697556092506344,1,0
48,53805.0,22,0,Mobile,5.784556216004725,1,0
31,72245.0,18,0,In-Store,5.953364381809981,1,1
46,33767.0,6,0,Online,5.476000258014282,1,0
63,55432.0,1,0,Online,4.069618677309774,1,1
59,29120.0,23,0,Mobile,4.645143770498589,1,0
34,57406.0,21,1,Mobile,4.60178845127413,1,1
41,52243.0,22,0,Online,6.676430611940102,1,1
79,80532.0,35,0,In-Store,6.122174835017348,1,1
49,67255.0,1,0,Online,6.282482481825056,1,1
60,49880.0,27,0,Online,7.782348834820791,1,0
61,49780.0,5,0,Online,5.853946181089707,1,0
34,92752.0,3,0,Online,7.266606395331167,1,1
52,61031.0,30,0,In-Store,6.088497265983971,1,1
47,47107.0,38,0,Online,4.819551652755929,1,0
62,58630.0,8,0,Online,4.186844875022215,1,0
65,88931.0,5,0,Online,5.37598997488201,1,1
37,67738.0,42,0,Online,7.023399239796513,1,1
79,81614.0,30,0,Online,5.158733871381813,1,1
47,42942.0,24,0,Online,5.885449778882673,1,0
51,63506.0,26,0,In-Store,5.444603352793281,1,1
18,48677.0,55,0,Mobile,5.361466582913165,1,0
55,89311.0,9,0,Online,4.820510252695809,1,1
23,80324.0,34,0,In-Store,5.104237036893458,1,1
44,75919.0,26,0,Mobile,4.846035756373337,1,0
39,56629.0,30,0,Online,6.116330365056189,1,0
50,90660.0,43,0,Online,4.321943476010643,1,1
47,54356.0,20,0,Online,5.487220422029972,1,1
51,78776.0,36,0,Online,5.318245141711078,1,1
57,95668.0,2,0,Mobile,6.383146710183628,1,1
35,80402.0,4,0,Online,4.482883953404734,1,1
43,67018.0,12,0,Mobile,5.692740695578894,1,1
37,29967.0,19,1,In-Store,6.009084396770693,1,1
36,83689.0,11,0,Online,7.34565339209564,1,1
64,30886.0,2,0,In-Store,4.78406278974573,1,0
32,49498.0,34,0,In-Store,5.571553633415693,1,0
37,63626.0,12,0,In-Store,6.275728108746218,1,1
67,58401.0,26,0,Online,5.339451193362919,1,0
44,82612.0,20,0,Mobile,7.582475857021338,1,1
44,24827.0,0,0,Online,6.349424134887091,1,0
49,58950.0,27,0,Mobile,5.640209280838452,1,1
33,53121.0,34,0,In-Store,6.36111519220913,1,0
36,54658.0,11,0,Online,3.324630690603443,1,1
39,118843.0,18,1,Online,6.6639462412191115,1,0
55,58880.0,33,0,Online,5.035728281725869,1,0
52,50008.0,11,0,Online,4.549935068891477,1,1
39,99284.0,2,1,In-Store,5.365546967724942,1,1
44,39838.0,5,1,In-Store,4.439566825710699,1,0
53,83022.0,45,0,Mobile,6.410104046175091,1,1
21,67039.0,30,0,Online,7.126516892837506,1,0
48,75792.0,29,0,In-Store,7.032645516631867,1,1
53,48745.0,23,0,In-Store,5.1772425786185,1,1
36,60866.0,23,0,In-Store,6.623471457500656,1,0
52,72835.0,13,0,Mobile,6.266290057125516,1,1
45,66158.0,53,0,In-Store,6.270225075903572,1,0
63,63943.0,4,1,Mobile,6.267441568357299,1,0
40,96776.0,4,0,Mobile,6.725956940290542,1,1
51,20000.0,8,0,Mobile,5.583805331300723,1,0
30,64818.0,49,0,In-Store,5.0084557044008715,1,1
46,95037.0,6,0,Online,6.848108627794387,1,1
53,69260.0,6,1,Online,7.129138735087109,1,1
40,42601.0,16,0,Mobile,4.904453963081473,1,1
56,67236.0,19,1,Online,7.200768975433415,1,1
54,102672.0,32,1,In-Store,7.149128519288881,1,1
46,31056.0,31,0,Online,5.47833991614909,1,1
42,47456.0,15,0,Online,5.4498864363516555,1,0
18,62697.0,18,0,Online,4.7357558235869925,1,0
39,83398.0,4,0,In-Store,5.404721693274874,1,1
56,68696.0,42,0,Mobile,6.3742078957086346,1,1
42,92320.0,36,1,Online,5.695677269686372,1,1
50,61390.0,36,1,Mobile,6.943965000354932,1,1
40,65518.0,14,0,Mobile,4.27225789523893,1,1
31,58813.0,8,0,Mobile,5.515821544449757,1,0
52,51081.0,9,0,Online,4.053075125230444,1,0
33,71815.0,23,0,In-Store,4.379950598850636,1,1
42,68441.0,18,1,Online,5.8685590527455345,1,1
49,71501.0,65,0,Online,5.122984933914721,1,0
38,84184.0,21,0,Mobile,5.898239695913035,1,0
61,57119.0,9,0,Online,6.372823127270378,1,1
65,57958.0,19,0,Mobile,6.2620131517788185,1,1
37,75413.0,5,0,Online,6.814353920641368,1,1
37,21630.0,20,0,Online,5.529113291257188,1,0
41,30034.0,14,0,In-Store,4.646558568356468,1,0
57,88069.0,24,0,Online,4.794671492720677,1,1
50,40659.0,17,0,Online,4.2811571569226725,1,0
53,62158.0,7,0,In-Store,6.556625925215146,1,1
58,66171.0,6,0,Online,5.44490893053307,1,1
36,81471.0,16,0,Online,6.1671497466856415,1,1
50,48617.0,24,0,Online,4.806935095611689,1,1
46,73264.0,17,1,Mobile,5.786718181574189,1,1
49,43613.0,24,0,Mobile,5.4909301688576235,1,1
56,47847.0,30,0,In-Store,7.074441206566726,1,0
